customer_id,customer_segment,customer_city,customer_country,total_orders,total_items_purchased,total_lifetime_spend,avg_order_value
11567,Consumer,Spring Valley,EE. UU.,4,33,2629.8,202.29
8576,Consumer,Fremont,EE. UU.,3,27,2629.79,262.98
1418,Corporate,Roswell,EE. UU.,5,23,2629.78,219.15
1452,Home Office,Plainfield,EE. UU.,3,18,2629.78,328.72
2142,Consumer,East Lansing,EE. UU.,4,29,2629.78,219.15
150,Corporate,Union,EE. UU.,5,28,2629.77,187.84
11472,Corporate,Caguas,Puerto Rico,5,19,2629.77,239.07
4383,Corporate,Taylor,EE. UU.,4,24,2629.76,239.07
9591,Consumer,Sunnyvale,EE. UU.,6,20,2629.76,219.15
11898,Corporate,Sanford,EE. UU.,4,27,2629.76,187.84
4652,Consumer,Aurora,EE. UU.,4,25,2629.75,202.29
1569,Home Office,San Diego,EE. UU.,5,20,2629.73,219.14
2179,Home Office,Caguas,Puerto Rico,4,34,2629.73,219.14
3277,Corporate,Caguas,Puerto Rico,5,28,2629.73,219.14
4985,Home Office,Caguas,Puerto Rico,4,23,2629.73,239.07
7360,Consumer,Caguas,Puerto Rico,4,27,2629.72,219.14
1377,Corporate,Rio Grande,Puerto Rico,4,32,2629.69,175.31
4330,Home Office,Caguas,Puerto Rico,4,26,2629.68,187.83
2352,Consumer,Caguas,Puerto Rico,5,35,2629.67,202.28
4938,Consumer,Jersey City,EE. UU.,4,26,2629.66,219.14
3873,Consumer,Bronx,EE. UU.,4,30,2629.64,202.28
845,Consumer,Carlsbad,EE. UU.,3,32,2629.63,219.14
2322,Home Office,Walnut,EE. UU.,4,36,2629.63,164.35
4808,Corporate,Chicago,EE. UU.,4,35,2629.58,202.28
12128,Corporate,Caguas,Puerto Rico,5,39,2629.44,164.34
10326,Consumer,Grand Prairie,EE. UU.,6,24,2627.7,202.13
134,Consumer,Brooklyn,EE. UU.,5,27,2625.66,218.81
3120,Corporate,Denver,EE. UU.,5,26,2625.65,175.04
2481,Home Office,Caguas,Puerto Rico,3,16,2624.79,238.62
11317,Corporate,Pawtucket,EE. UU.,5,25,2624.77,218.73
2158,Consumer,Fontana,EE. UU.,4,25,2624.69,238.61
3000,Corporate,Caguas,Puerto Rico,3,25,2624.69,238.61
6590,Consumer,Caguas,Puerto Rico,4,30,2624.69,238.61
7194,Corporate,Vallejo,EE. UU.,6,30,2624.69,187.48
9585,Consumer,Sugar Land,EE. UU.,4,32,2624.61,164.04
5509,Corporate,Decatur,EE. UU.,6,30,2621.76,201.67
2689,Consumer,Caguas,Puerto Rico,5,39,2620.66,174.71
4390,Consumer,Marietta,EE. UU.,7,17,2619.84,187.13
4179,Corporate,Caguas,Puerto Rico,3,19,2619.8,261.98
1684,Home Office,Caguas,Puerto Rico,5,32,2619.79,174.65
10380,Consumer,Caguas,Puerto Rico,5,24,2619.77,174.65
12208,Corporate,Caguas,Puerto Rico,3,17,2619.77,238.16
1214,Home Office,Caguas,Puerto Rico,6,24,2619.76,174.65
6617,Consumer,Caguas,Puerto Rico,7,32,2619.72,163.73
8286,Consumer,San Bernardino,EE. UU.,4,28,2619.72,238.16
11563,Consumer,Denton,EE. UU.,4,31,2619.71,163.73
1330,Consumer,Caguas,Puerto Rico,4,29,2619.69,238.15
7720,Consumer,Caguas,Puerto Rico,4,22,2619.69,291.08
6078,Consumer,Caguas,Puerto Rico,4,24,2619.68,174.65
11610,Corporate,Caguas,Puerto Rico,3,29,2619.68,218.31
3703,Corporate,Baldwin Park,EE. UU.,5,25,2619.67,201.51
7459,Consumer,Mayaguez,Puerto Rico,5,23,2619.67,218.31
11213,Consumer,Caguas,Puerto Rico,5,31,2619.67,187.12
10246,Corporate,Bronx,EE. UU.,4,23,2619.66,201.51
11756,Consumer,Greeley,EE. UU.,6,35,2619.66,174.64
12383,Consumer,North Tonawanda,EE. UU.,4,30,2619.64,187.12
8259,Corporate,Caguas,Puerto Rico,5,32,2619.63,187.12
8336,Corporate,Hesperia,EE. UU.,5,36,2619.63,187.12
8439,Consumer,Chino Hills,EE. UU.,5,39,2619.61,201.51
5408,Consumer,Fremont,EE. UU.,3,25,2618.75,238.07
2496,Consumer,Caguas,Puerto Rico,3,22,2614.78,217.9
5730,Home Office,Doylestown,EE. UU.,4,28,2614.7,186.76
8609,Home Office,Jamaica,EE. UU.,4,33,2614.7,201.13
3772,Consumer,Brooklyn,EE. UU.,4,43,2612.64,163.29
5330,Consumer,Atlanta,EE. UU.,5,41,2612.57,153.68
2140,Consumer,Caguas,Puerto Rico,4,26,2611.71,200.9
8657,Corporate,Douglasville,EE. UU.,5,25,2611.65,237.42
3521,Consumer,Troy,EE. UU.,4,22,2609.86,217.49
11683,Consumer,Brooklyn,EE. UU.,4,28,2609.84,217.49
3037,Home Office,Houston,EE. UU.,5,29,2609.83,173.99
2584,Consumer,Caguas,Puerto Rico,4,23,2609.81,260.98
3633,Consumer,El Paso,EE. UU.,4,28,2609.8,217.48
6640,Corporate,Eugene,EE. UU.,4,21,2609.8,237.25
10920,Home Office,Caguas,Puerto Rico,4,22,2609.78,186.41
2265,Consumer,Caguas,Puerto Rico,6,27,2609.75,217.48
7379,Consumer,Marrero,EE. UU.,4,32,2609.71,173.98
10387,Corporate,New York,EE. UU.,4,20,2609.69,200.75
4593,Home Office,Florissant,EE. UU.,3,25,2609.68,260.97
9116,Home Office,Caguas,Puerto Rico,3,25,2609.68,237.24
4408,Consumer,Caguas,Puerto Rico,5,23,2609.67,217.47
4300,Corporate,Forest Hills,EE. UU.,5,30,2609.65,237.24
1087,Home Office,Richardson,EE. UU.,4,23,2609.64,217.47
1384,Corporate,Caguas,Puerto Rico,3,27,2609.64,237.24
349,Consumer,Florissant,EE. UU.,5,28,2609.63,217.47
8169,Consumer,Bell Gardens,EE. UU.,5,31,2609.45,173.96
11763,Consumer,Caguas,Puerto Rico,3,25,2608.69,217.39
6446,Corporate,Caguas,Puerto Rico,6,36,2607.68,137.25
6360,Consumer,Caguas,Puerto Rico,7,29,2605.69,186.12
1351,Corporate,Caguas,Puerto Rico,4,31,2605.62,173.71
5163,Consumer,Palatine,EE. UU.,5,33,2604.66,144.7
5464,Consumer,Caguas,Puerto Rico,5,21,2604.66,217.06
838,Consumer,Tinley Park,EE. UU.,6,38,2604.65,173.64
1245,Consumer,Caguas,Puerto Rico,5,37,2604.62,186.04
7365,Consumer,Elmhurst,EE. UU.,6,23,2603.8,185.99
10049,Home Office,Santa Fe,EE. UU.,5,24,2603.69,200.28
3756,Corporate,Caguas,Puerto Rico,5,36,2603.5,162.72
1406,Corporate,Caguas,Puerto Rico,7,22,2601.76,236.52
8375,Consumer,Philadelphia,EE. UU.,4,28,2599.79,173.32
2719,Consumer,Palmdale,EE. UU.,5,24,2599.78,236.34
10423,Consumer,Caguas,Puerto Rico,3,22,2599.77,259.98
11600,Consumer,Caguas,Puerto Rico,4,23,2599.76,173.32
2017,Consumer,Perth Amboy,EE. UU.,4,24,2599.75,199.98
3095,Consumer,Caguas,Puerto Rico,5,26,2599.74,199.98
3915,Consumer,Caguas,Puerto Rico,4,31,2599.72,199.98
4757,Corporate,New Orleans,EE. UU.,5,24,2599.72,162.48
6779,Corporate,Pacoima,EE. UU.,5,24,2599.71,199.98
10048,Home Office,Caguas,Puerto Rico,6,30,2599.69,173.31
4353,Consumer,Clementon,EE. UU.,6,23,2599.68,236.33
11059,Consumer,Brooklyn,EE. UU.,7,31,2599.66,173.31
4315,Corporate,Caguas,Puerto Rico,5,41,2599.64,185.69
7240,Corporate,Brooklyn,EE. UU.,4,32,2599.59,216.63
8334,Corporate,Las Cruces,EE. UU.,5,34,2599.59,185.69
5441,Consumer,Caguas,Puerto Rico,4,31,2599.58,216.63
5881,Corporate,Caguas,Puerto Rico,4,43,2598.54,185.61
454,Consumer,Caguas,Puerto Rico,7,30,2594.84,144.16
11769,Consumer,Caguas,Puerto Rico,4,30,2594.79,185.34
2520,Consumer,Woonsocket,EE. UU.,6,31,2594.71,172.98
164,Consumer,Caguas,Puerto Rico,4,22,2594.69,199.59
8041,Corporate,Caguas,Puerto Rico,4,42,2594.54,216.21
9247,Consumer,Chicago,EE. UU.,5,27,2593.64,199.51
11137,Home Office,Caguas,Puerto Rico,4,31,2591.63,199.36
7222,Consumer,Lompoc,EE. UU.,3,34,2590.65,199.28
474,Consumer,Philadelphia,EE. UU.,6,35,2590.64,161.92
4975,Consumer,Caguas,Puerto Rico,4,28,2589.86,199.22
6265,Consumer,Caguas,Puerto Rico,7,21,2589.83,199.22
1551,Corporate,Newark,EE. UU.,4,21,2589.81,235.44
12385,Consumer,Henrico,EE. UU.,6,24,2589.81,199.22
5623,Consumer,Columbus,EE. UU.,3,25,2589.78,235.43
12200,Consumer,San Diego,EE. UU.,4,38,2589.78,184.98
9846,Consumer,Los Angeles,EE. UU.,4,27,2589.76,199.21
5773,Consumer,Jacksonville,EE. UU.,6,18,2589.75,235.43
2289,Consumer,Hilliard,EE. UU.,3,27,2589.74,287.75
12138,Corporate,Caguas,Puerto Rico,4,23,2589.74,235.43
11297,Consumer,Caguas,Puerto Rico,5,24,2589.71,215.81
497,Corporate,Caguas,Puerto Rico,7,24,2589.7,235.43
3068,Consumer,Lansdale,EE. UU.,4,25,2589.69,235.43
3594,Consumer,Pomona,EE. UU.,5,27,2589.69,199.21
11004,Home Office,Baltimore,EE. UU.,5,37,2589.69,161.86
4108,Consumer,Caguas,Puerto Rico,3,34,2589.68,258.97
7710,Corporate,Greensboro,EE. UU.,4,32,2589.66,172.64
5044,Corporate,Caguas,Puerto Rico,5,29,2589.65,161.85
4196,Consumer,Lynnwood,EE. UU.,7,39,2589.64,152.33
9259,Consumer,Guayama,Puerto Rico,3,36,2589.64,235.42
7096,Consumer,Vista,EE. UU.,3,31,2589.63,258.96
4575,Home Office,Orlando,EE. UU.,5,30,2589.62,161.85
5895,Consumer,Caguas,Puerto Rico,3,33,2589.62,199.2
3936,Consumer,Caguas,Puerto Rico,6,41,2589.59,184.97
8908,Consumer,Humacao,Puerto Rico,7,31,2589.59,215.8
1672,Home Office,San Bernardino,EE. UU.,5,39,2589.57,161.85
5167,Consumer,Caguas,Puerto Rico,5,31,2589.52,172.63
2513,Consumer,Philadelphia,EE. UU.,5,28,2586.83,198.99
4122,Consumer,Chicago,EE. UU.,4,21,2585.77,215.48
12103,Consumer,San Benito,EE. UU.,4,30,2585.68,198.9
3195,Corporate,Gilroy,EE. UU.,5,34,2585.61,198.89
5369,Consumer,North Richland Hills,EE. UU.,6,36,2585.51,143.64
1602,Home Office,Santa Ana,EE. UU.,4,31,2584.7,172.31
8258,Corporate,Canton,EE. UU.,5,26,2584.64,172.31
3091,Home Office,Caguas,Puerto Rico,5,36,2584.61,161.54
3590,Corporate,Colorado Springs,EE. UU.,5,30,2584.61,198.82
3835,Home Office,Fremont,EE. UU.,4,35,2583.61,198.74
5246,Consumer,Tempe,EE. UU.,4,40,2583.54,198.73
8647,Corporate,Lewisville,EE. UU.,6,40,2582.6,151.92
7929,Corporate,Caguas,Puerto Rico,4,18,2579.81,257.98
5553,Consumer,Caguas,Puerto Rico,4,25,2579.79,198.45
3164,Consumer,Woonsocket,EE. UU.,4,18,2579.78,198.44
6106,Home Office,Caguas,Puerto Rico,5,22,2579.77,234.52
4900,Consumer,Miami,EE. UU.,4,17,2579.76,234.52
9069,Home Office,Carlisle,EE. UU.,5,19,2579.76,214.98
8296,Consumer,Detroit,EE. UU.,3,24,2579.75,286.64
2642,Consumer,Lindenhurst,EE. UU.,6,34,2579.74,171.98
6332,Consumer,West Covina,EE. UU.,4,30,2579.72,214.98
7017,Corporate,Caguas,Puerto Rico,3,25,2579.72,184.27
4728,Consumer,Caguas,Puerto Rico,4,28,2579.71,214.98
8848,Consumer,Katy,EE. UU.,3,19,2579.71,234.52
2634,Corporate,Caguas,Puerto Rico,5,30,2579.69,214.97
1586,Corporate,Caguas,Puerto Rico,3,33,2579.66,234.51
11695,Corporate,Chicago,EE. UU.,6,30,2579.65,184.26
1150,Consumer,Clearfield,EE. UU.,4,26,2579.63,198.43
5105,Consumer,Alhambra,EE. UU.,6,38,2579.63,184.26
5110,Home Office,Caguas,Puerto Rico,4,37,2579.6,184.26
6690,Corporate,Caguas,Puerto Rico,6,30,2579.6,171.97
7047,Consumer,Caguas,Puerto Rico,4,20,2577.77,214.81
7807,Consumer,Houston,EE. UU.,4,21,2577.69,214.81
9616,Corporate,Caguas,Puerto Rico,4,24,2577.66,214.81
3466,Home Office,Caguas,Puerto Rico,5,32,2577.6,161.1
11525,Consumer,Brooklyn,EE. UU.,5,35,2577.57,161.1
9532,Corporate,Amarillo,EE. UU.,4,29,2575.65,183.98
6434,Consumer,Caguas,Puerto Rico,4,33,2574.73,214.56
4544,Consumer,Caguas,Puerto Rico,5,30,2574.72,214.56
12372,Consumer,Caguas,Puerto Rico,3,22,2574.71,183.91
7479,Corporate,Caguas,Puerto Rico,6,37,2574.55,171.64
10392,Corporate,Gardena,EE. UU.,3,28,2573.65,214.47
9849,Consumer,Dallas,EE. UU.,5,26,2571.67,183.69
2391,Corporate,Westland,EE. UU.,4,31,2571.63,214.3
805,Consumer,Ypsilanti,EE. UU.,9,38,2571.43,151.26
920,Consumer,New Braunfels,EE. UU.,3,12,2569.86,256.99
4201,Corporate,Caguas,Puerto Rico,3,14,2569.86,256.99
4115,Home Office,Chicago,EE. UU.,3,19,2569.85,233.62
2720,Consumer,Ypsilanti,EE. UU.,3,20,2569.84,285.54
11272,Consumer,Opelousas,EE. UU.,4,22,2569.82,183.56
12169,Corporate,Mesquite,EE. UU.,6,30,2569.82,183.56
3366,Corporate,Caguas,Puerto Rico,2,16,2569.8,285.53
6264,Consumer,Elmhurst,EE. UU.,3,16,2569.77,233.62
8696,Corporate,Washington,EE. UU.,4,24,2569.77,214.15
8884,Home Office,Philadelphia,EE. UU.,4,28,2569.76,214.15
6118,Consumer,San Diego,EE. UU.,6,22,2569.75,214.15
1867,Corporate,Caguas,Puerto Rico,6,30,2569.74,214.15
3034,Consumer,Peoria,EE. UU.,8,24,2569.74,197.67
12057,Home Office,Brooklyn,EE. UU.,5,34,2569.73,197.67
1529,Consumer,Caguas,Puerto Rico,3,25,2569.72,256.97
126,Home Office,Amarillo,EE. UU.,6,35,2569.71,197.67
161,Corporate,Hialeah,EE. UU.,5,36,2569.7,151.16
370,Consumer,Caguas,Puerto Rico,6,25,2569.7,197.67
508,Consumer,Rancho Cordova,EE. UU.,4,30,2569.64,197.66
3362,Corporate,Denver,EE. UU.,4,33,2569.64,171.31
3863,Corporate,Nashville,EE. UU.,4,38,2569.58,183.54
1241,Corporate,Caguas,Puerto Rico,3,27,2569.57,214.13
12418,Consumer,Caguas,Puerto Rico,2,18,2567.77,285.31
9845,Home Office,Caguas,Puerto Rico,5,41,2567.64,197.51
5767,Consumer,Los Angeles,EE. UU.,6,39,2567.55,197.5
10895,Consumer,Caguas,Puerto Rico,2,31,2566.64,285.18
2984,Corporate,Caguas,Puerto Rico,5,35,2565.71,213.81
6800,Corporate,West Covina,EE. UU.,4,22,2564.82,233.17
2697,Consumer,Caguas,Puerto Rico,4,23,2564.8,183.2
6538,Corporate,Mililani,EE. UU.,5,21,2564.75,233.16
1017,Corporate,Jackson Heights,EE. UU.,5,33,2564.71,170.98
5818,Corporate,El Paso,EE. UU.,4,22,2564.71,213.73
2744,Home Office,Algonquin,EE. UU.,6,24,2563.7,170.91
3510,Home Office,San Jose,EE. UU.,3,21,2561.65,213.47
547,Corporate,Hyattsville,EE. UU.,3,30,2561.54,213.46
2065,Consumer,Caguas,Puerto Rico,4,21,2559.77,196.91
5957,Corporate,Caguas,Puerto Rico,4,31,2559.74,213.31
9801,Corporate,Caguas,Puerto Rico,4,25,2559.74,196.9
12295,Corporate,Caguas,Puerto Rico,3,19,2559.74,213.31
7429,Consumer,Houston,EE. UU.,4,25,2559.73,232.7
2107,Consumer,Caguas,Puerto Rico,5,21,2559.72,255.97
4070,Corporate,Bridgeton,EE. UU.,5,25,2559.72,196.9
3434,Corporate,Greensboro,EE. UU.,4,20,2559.69,196.9
5531,Corporate,Chicago,EE. UU.,5,31,2559.66,159.98
10309,Home Office,Elmhurst,EE. UU.,3,32,2559.66,232.7
6271,Corporate,Brooklyn,EE. UU.,7,33,2559.64,170.64
2077,Home Office,Caguas,Puerto Rico,4,30,2559.63,182.83
11685,Consumer,Caguas,Puerto Rico,4,32,2559.61,182.83
7310,Consumer,Saint Charles,EE. UU.,3,23,2558.7,232.61
4631,Home Office,Caguas,Puerto Rico,4,21,2557.8,196.75
940,Corporate,El Paso,EE. UU.,7,36,2557.71,170.51
6441,Consumer,Metairie,EE. UU.,4,24,2555.75,212.98
619,Corporate,Houston,EE. UU.,5,30,2555.64,159.73
6113,Corporate,Caguas,Puerto Rico,6,32,2555.53,170.37
836,Consumer,Dearborn,EE. UU.,4,40,2554.78,159.67
701,Home Office,Hollister,EE. UU.,4,26,2554.74,170.32
1062,Corporate,Caguas,Puerto Rico,5,42,2553.69,182.41
10200,Consumer,Caguas,Puerto Rico,6,27,2553.64,196.43
5365,Consumer,Miami,EE. UU.,3,30,2551.64,170.11
218,Consumer,La Puente,EE. UU.,4,26,2549.86,196.14
11625,Corporate,Brooklyn,EE. UU.,3,21,2549.84,254.98
2557,Corporate,Detroit,EE. UU.,3,27,2549.82,283.31
8833,Home Office,Caguas,Puerto Rico,4,24,2549.82,212.49
7145,Home Office,Lancaster,EE. UU.,4,20,2549.81,231.8
10539,Consumer,Hollister,EE. UU.,4,27,2549.8,196.14
2452,Corporate,Santa Fe,EE. UU.,4,30,2549.78,196.14
4954,Consumer,Houston,EE. UU.,4,21,2549.78,254.98
75,Consumer,Caguas,Puerto Rico,4,19,2549.77,283.31
8823,Home Office,Van Nuys,EE. UU.,5,18,2549.77,182.13
7748,Consumer,Long Beach,EE. UU.,4,36,2549.76,182.13
2914,Home Office,Caguas,Puerto Rico,5,26,2549.74,159.36
1271,Corporate,Simi Valley,EE. UU.,4,31,2549.73,196.13
4609,Consumer,Los Angeles,EE. UU.,5,27,2549.72,196.13
11212,Consumer,Bakersfield,EE. UU.,4,21,2549.71,231.79
11990,Home Office,Hialeah,EE. UU.,3,25,2549.71,196.13
5902,Corporate,Mission,EE. UU.,4,38,2549.7,169.98
11814,Consumer,Phoenix,EE. UU.,6,35,2549.69,182.12
1598,Consumer,Rego Park,EE. UU.,6,29,2549.67,159.35
316,Consumer,Caguas,Puerto Rico,5,27,2549.66,169.98
6574,Corporate,Lakewood,EE. UU.,8,30,2549.66,159.35
1457,Consumer,Caguas,Puerto Rico,5,29,2549.64,159.35
243,Consumer,Caguas,Puerto Rico,4,30,2549.61,182.12
618,Corporate,Jackson Heights,EE. UU.,4,39,2549.61,254.96
5543,Corporate,Far Rockaway,EE. UU.,6,34,2548.74,149.93
8253,Consumer,Caguas,Puerto Rico,5,27,2548.72,212.39
9346,Corporate,Caguas,Puerto Rico,3,27,2547.67,212.31
3809,Consumer,Lakewood,EE. UU.,6,30,2547.66,159.23
6700,Consumer,Eagle Pass,EE. UU.,4,36,2547.58,159.22
10956,Consumer,Caguas,Puerto Rico,4,21,2546.74,212.23
2597,Consumer,Walnut,EE. UU.,5,25,2546.68,181.91
11908,Corporate,Caguas,Puerto Rico,5,38,2544.85,169.66
7728,Consumer,Caguas,Puerto Rico,4,22,2544.76,195.75
6246,Consumer,Rome,EE. UU.,4,28,2544.72,212.06
4749,Corporate,Plano,EE. UU.,4,25,2544.71,254.47
6019,Home Office,Laredo,EE. UU.,3,21,2544.7,254.47
3112,Consumer,Milwaukee,EE. UU.,4,26,2541.75,195.52
6654,Consumer,Irving,EE. UU.,5,27,2541.75,149.51
8284,Consumer,Caguas,Puerto Rico,6,36,2541.7,149.51
217,Corporate,Caguas,Puerto Rico,4,31,2540.74,181.48
11759,Consumer,Caguas,Puerto Rico,3,23,2539.87,230.9
557,Consumer,Waipahu,EE. UU.,4,20,2539.85,169.32
8400,Consumer,Smyrna,EE. UU.,6,23,2539.83,211.65
4518,Home Office,Anaheim,EE. UU.,5,20,2539.8,253.98
7588,Home Office,Rochester,EE. UU.,3,16,2539.8,253.98
2503,Corporate,Canyon Country,EE. UU.,4,21,2539.77,211.65
8106,Consumer,Caguas,Puerto Rico,6,20,2539.77,211.65
12121,Corporate,Caguas,Puerto Rico,5,27,2539.77,169.32
1198,Consumer,Caguas,Puerto Rico,4,25,2539.76,230.89
6504,Corporate,Jacksonville,EE. UU.,5,25,2539.76,181.41
1250,Consumer,New Bedford,EE. UU.,5,25,2539.75,195.37
1407,Consumer,Bronx,EE. UU.,4,25,2539.74,181.41
9180,Consumer,Caguas,Puerto Rico,3,21,2539.74,230.89
10540,Corporate,Virginia Beach,EE. UU.,4,21,2539.74,253.97
11196,Corporate,Tempe,EE. UU.,5,22,2539.74,211.65
1965,Consumer,Joliet,EE. UU.,5,28,2539.73,211.64
7682,Consumer,Brooklyn,EE. UU.,4,21,2539.73,181.41
9625,Corporate,New York,EE. UU.,5,34,2539.73,181.41
1292,Consumer,Caguas,Puerto Rico,5,26,2539.72,230.88
2053,Consumer,Caguas,Puerto Rico,4,37,2539.72,181.41
8528,Consumer,Caguas,Puerto Rico,3,30,2539.72,211.64
11432,Consumer,Stockton,EE. UU.,8,36,2539.72,181.41
2458,Consumer,Honolulu,EE. UU.,4,24,2539.7,253.97
6860,Consumer,Potomac,EE. UU.,3,21,2539.69,230.88
10473,Consumer,Caguas,Puerto Rico,7,36,2539.69,158.73
3470,Home Office,Algonquin,EE. UU.,5,31,2539.66,181.4
9201,Consumer,Martinsburg,EE. UU.,6,34,2539.62,211.64
11555,Home Office,Caguas,Puerto Rico,6,27,2539.61,253.96
12217,Consumer,Caguas,Puerto Rico,4,29,2539.6,230.87
7288,Consumer,Laguna Hills,EE. UU.,4,38,2539.59,230.87
9588,Corporate,Caguas,Puerto Rico,4,30,2539.59,211.63
8640,Corporate,Diamond Bar,EE. UU.,5,23,2537.77,181.27
10502,Consumer,Caguas,Puerto Rico,4,32,2536.6,181.19
8361,Corporate,Ontario,EE. UU.,3,21,2535.81,211.32
800,Consumer,Caguas,Puerto Rico,4,30,2535.72,158.48
10544,Home Office,Caguas,Puerto Rico,5,24,2535.66,169.04
8723,Consumer,Washington,EE. UU.,4,35,2535.55,211.3
1815,Corporate,Caguas,Puerto Rico,3,30,2534.79,281.64
9980,Corporate,Escondido,EE. UU.,4,37,2534.76,168.98
1228,Consumer,Sunnyvale,EE. UU.,4,34,2534.74,211.23
6565,Home Office,Powder Springs,EE. UU.,4,34,2534.73,168.98
11139,Consumer,Caguas,Puerto Rico,6,25,2534.7,168.98
4831,Corporate,Caguas,Puerto Rico,5,40,2534.58,158.41
2199,Corporate,Caguas,Puerto Rico,4,20,2533.83,194.91
8629,Home Office,Caguas,Puerto Rico,4,23,2531.72,253.17
4424,Consumer,Newark,EE. UU.,5,38,2531.66,148.92
11328,Consumer,Los Angeles,EE. UU.,3,29,2529.83,180.7
5008,Home Office,Lenoir,EE. UU.,4,20,2529.81,210.82
2789,Consumer,Caguas,Puerto Rico,3,21,2529.79,210.82
1752,Consumer,Humacao,Puerto Rico,3,28,2529.78,229.98
10679,Home Office,Caguas,Puerto Rico,6,25,2529.78,194.6
11323,Corporate,Hanford,EE. UU.,6,22,2529.78,168.65
11333,Home Office,San Jose,EE. UU.,4,26,2529.78,180.7
4605,Corporate,Eugene,EE. UU.,3,25,2529.77,281.09
10618,Corporate,Dallas,EE. UU.,3,15,2529.77,281.09
5201,Corporate,Caguas,Puerto Rico,4,31,2529.76,168.65
2660,Consumer,Caguas,Puerto Rico,5,30,2529.75,180.7
4413,Corporate,Sugar Land,EE. UU.,3,23,2529.75,281.08
381,Consumer,Fairfield,EE. UU.,4,16,2529.74,229.98
8109,Corporate,Opelousas,EE. UU.,3,21,2529.74,229.98
8776,Consumer,Caguas,Puerto Rico,4,22,2529.74,229.98
11067,Corporate,Caguas,Puerto Rico,5,26,2529.74,180.7
56,Consumer,Caguas,Puerto Rico,5,30,2529.7,168.65
4823,Corporate,Compton,EE. UU.,4,24,2529.68,210.81
11053,Consumer,Bakersfield,EE. UU.,6,38,2529.64,168.64
6057,Consumer,Brooklyn,EE. UU.,3,23,2529.59,229.96
8724,Consumer,Caguas,Puerto Rico,7,43,2529.59,168.64
1280,Home Office,San Diego,EE. UU.,4,24,2528.68,252.87
1240,Consumer,Raleigh,EE. UU.,5,29,2527.71,180.55
8184,Corporate,Brooklyn,EE. UU.,4,32,2527.67,210.64
5627,Consumer,Jacksonville,EE. UU.,5,32,2526.56,180.47
151,Consumer,Richmond,EE. UU.,4,21,2525.79,210.48
7245,Home Office,Caguas,Puerto Rico,5,18,2524.8,252.48
1301,Consumer,Cerritos,EE. UU.,6,27,2524.77,168.32
5656,Consumer,Caguas,Puerto Rico,4,23,2524.76,229.52
9158,Corporate,Caguas,Puerto Rico,3,33,2524.76,180.34
5484,Home Office,Caguas,Puerto Rico,5,39,2524.71,168.31
5566,Consumer,Caguas,Puerto Rico,4,29,2524.69,180.34
12120,Consumer,Pompano Beach,EE. UU.,3,25,2524.68,252.47
9378,Consumer,Provo,EE. UU.,6,32,2524.67,148.51
6121,Home Office,Beloit,EE. UU.,4,37,2524.66,180.33
12127,Home Office,Cumberland,EE. UU.,5,39,2524.6,157.79
793,Consumer,San Antonio,EE. UU.,3,33,2523.73,210.31
8685,Consumer,Santa Ana,EE. UU.,6,30,2523.72,148.45
10999,Consumer,Caguas,Puerto Rico,4,24,2522.73,229.34
5400,Corporate,Enfield,EE. UU.,4,25,2521.72,229.25
5339,Consumer,Caguas,Puerto Rico,5,27,2521.69,180.12
6483,Consumer,Baltimore,EE. UU.,5,36,2521.58,180.11
5511,Corporate,Detroit,EE. UU.,6,30,2520.72,157.55
232,Corporate,Caguas,Puerto Rico,4,33,2519.85,209.99
12099,Consumer,Caguas,Puerto Rico,6,17,2519.83,229.08
6567,Consumer,Fontana,EE. UU.,4,23,2519.82,209.99
5360,Consumer,Asheboro,EE. UU.,3,26,2519.79,229.07
3344,Consumer,Virginia Beach,EE. UU.,4,24,2519.78,229.07
9770,Corporate,Caguas,Puerto Rico,5,27,2519.78,179.98
629,Corporate,Van Nuys,EE. UU.,5,33,2519.77,179.98
7287,Home Office,Caguas,Puerto Rico,5,21,2519.77,229.07
7934,Home Office,Davis,EE. UU.,5,25,2519.77,209.98
4699,Corporate,Caguas,Puerto Rico,3,25,2519.75,209.98
492,Consumer,Bayamon,Puerto Rico,5,24,2519.74,179.98
6366,Consumer,La Habra,EE. UU.,3,27,2519.74,251.97
7510,Corporate,Albuquerque,EE. UU.,4,30,2519.74,179.98
8534,Consumer,San Antonio,EE. UU.,3,21,2519.73,193.83
10040,Consumer,Dundalk,EE. UU.,4,29,2519.72,157.48
3598,Corporate,Tucson,EE. UU.,4,35,2519.71,193.82
7391,Consumer,Caguas,Puerto Rico,4,31,2519.7,209.98
11826,Consumer,Caguas,Puerto Rico,3,27,2519.68,229.06
785,Consumer,Caguas,Puerto Rico,5,28,2519.67,229.06
4214,Consumer,Caguas,Puerto Rico,3,26,2519.65,179.98
6306,Consumer,Caguas,Puerto Rico,4,36,2519.65,209.97
1200,Home Office,Brooklyn,EE. UU.,5,40,2518.56,148.15
6722,Corporate,Normal,EE. UU.,6,28,2517.78,167.85
8700,Home Office,Milwaukee,EE. UU.,5,25,2517.71,209.81
12274,Corporate,Staten Island,EE. UU.,3,29,2517.62,251.76
4030,Consumer,Aurora,EE. UU.,6,39,2515.6,179.69
7368,Home Office,Portland,EE. UU.,4,39,2515.59,167.71
3154,Consumer,Chicago,EE. UU.,7,40,2515.47,139.75
7291,Corporate,Detroit,EE. UU.,5,18,2514.81,228.62
